item_id	bucket	item_kind	command	option	value	combination	repo_state	transport	platform	implementation_source	evidence_source	evidence_kind	source_detail	next_action	notes
matrix:1c6a42e44b1ade5f	invalid-input parity	exact_invalid_input_variant	blame	-L	/\1/	BRE backreference without group	tracked file	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_invalid_backreferences_match_stock_git_failure	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:137	safe to skip unless parser/error behavior changes	backreference without a preceding captured group exits 128 with stock invalid-backreference-number diagnostic instead of a custom unsupported-line-range fatal diagnostic
matrix:9cc554fc6051b1d0	invalid-input parity	exact_invalid_input_variant	blame	-L	/x\1/	BRE backreference after literal without group	tracked file	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_invalid_backreferences_match_stock_git_failure	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:138	safe to skip unless parser/error behavior changes	backreference after a literal without a preceding captured group exits 128 with stock invalid-backreference-number diagnostic instead of a custom unsupported-line-range fatal diagnostic
matrix:cc0b4880b14a197f	invalid-input parity	exact_invalid_input_variant	blame	-L	/\(x\)\2/	BRE backreference to missing group	tracked file	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_invalid_backreferences_match_stock_git_failure	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:139	safe to skip unless parser/error behavior changes	backreference to an unavailable group exits 128 with stock invalid-backreference-number diagnostic instead of a custom unsupported-line-range fatal diagnostic
matrix:1d8da29e7b75ed7a	invalid-input parity	exact_invalid_input_variant	blame	-L	/(/	BRE literal open paren no match	tracked file without literal	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_literal_metacharacters_no_match_like_stock_git	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:142	safe to skip unless parser/error behavior changes	plain open paren is a literal in stock Git basic regex mode and exits 128 with stock no-match diagnostic when absent
matrix:568905a65b0f7561	invalid-input parity	exact_invalid_input_variant	blame	-L	/{/	BRE literal open brace no match	tracked file without literal	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_literal_metacharacters_no_match_like_stock_git	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:143	safe to skip unless parser/error behavior changes	plain open brace is a literal in stock Git basic regex mode and exits 128 with stock no-match diagnostic when absent
matrix:3171f089b22a870e	invalid-input parity	exact_invalid_input_variant	blame	-L	/z+/	BRE literal plus no match	tracked file without literal	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_literal_metacharacters_no_match_like_stock_git	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:144	safe to skip unless parser/error behavior changes	plain plus is a literal in stock Git basic regex mode and exits 128 with stock no-match diagnostic when absent
matrix:8e623847c4e2400f	invalid-input parity	exact_invalid_input_variant	blame	-L	/z?/	BRE literal question no match	tracked file without literal	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_literal_metacharacters_no_match_like_stock_git	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:145	safe to skip unless parser/error behavior changes	plain question mark is a literal in stock Git basic regex mode and exits 128 with stock no-match diagnostic when absent instead of matching every line
matrix:69f8a006af4c5765	invalid-input parity	exact_invalid_input_variant	blame	-L	/z|/	BRE literal pipe no match	tracked file without literal	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_literal_metacharacters_no_match_like_stock_git	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:146	safe to skip unless parser/error behavior changes	plain pipe is a literal in stock Git basic regex mode and exits 128 with stock no-match diagnostic when absent instead of matching every line
matrix:208383a9491f66bf	invalid-input parity	exact_invalid_input_variant	blame	-L	/*/	BRE leading star literal no match	tracked file without literal	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_literal_metacharacters_no_match_like_stock_git	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:147	safe to skip unless parser/error behavior changes	leading star is a literal in stock Git basic regex mode and exits 128 with stock no-match diagnostic when absent instead of failing regex compilation
matrix:d9937ed5b1313961	invalid-input parity	exact_invalid_input_variant	blame	-L	/q\(r\)/	BRE escaped grouping no match	tracked file without grouped text	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_literal_metacharacters_no_match_like_stock_git	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:148	safe to skip unless parser/error behavior changes	escaped parentheses are grouping operators in stock Git basic regex mode and exit 128 with stock no-match diagnostics when the group is absent
matrix:41efbda791529f79	invalid-input parity	exact_invalid_input_variant	blame	-L	/q\{2\}/	BRE escaped exact interval no match	tracked file without repeated letter	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_literal_metacharacters_no_match_like_stock_git	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:149	safe to skip unless parser/error behavior changes	escaped braces form an exact-count interval in stock Git basic regex mode and exit 128 with stock no-match diagnostics when the repeated-letter match is absent
matrix:8046632bc8f0abb6	invalid-input parity	exact_invalid_input_variant	blame	-L	/\{/	BRE escaped interval missing count	tracked file	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_invalid_intervals_match_stock_git_failure	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:150	safe to skip unless parser/error behavior changes	escaped opening brace without a complete interval exits 128 with stock braces-not-balanced diagnostic instead of a custom unsupported-line-range fatal diagnostic
matrix:fc03a497046282b0	invalid-input parity	exact_invalid_input_variant	blame	-L	/a\{x\}/	BRE escaped interval nonnumeric count	tracked file	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_invalid_intervals_match_stock_git_failure	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:151	safe to skip unless parser/error behavior changes	escaped interval with nonnumeric count exits 128 with stock invalid-repetition-count diagnostic instead of a custom unsupported-line-range fatal diagnostic
matrix:02251d1c3cbdb4ce	invalid-input parity	exact_invalid_input_variant	blame	-L	/a\{2/	BRE escaped interval missing close	tracked file	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_invalid_intervals_match_stock_git_failure	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:152	safe to skip unless parser/error behavior changes	escaped interval missing the closing escaped brace exits 128 with stock braces-not-balanced diagnostic instead of a custom unsupported-line-range fatal diagnostic
matrix:d5df2094855f7feb	invalid-input parity	exact_invalid_input_variant	blame	-L	/a\{,2\}/	BRE escaped interval missing minimum	tracked file	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_invalid_intervals_match_stock_git_failure	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:153	safe to skip unless parser/error behavior changes	escaped interval missing the minimum count exits 128 with stock invalid-repetition-count diagnostic instead of a custom unsupported-line-range fatal diagnostic
matrix:67ff931f34bb5c6d	invalid-input parity	exact_invalid_input_variant	blame	-L	/a\{3,2\}/	BRE escaped interval reversed count range	tracked file	local	all	behavior matrix	git_history_query_compat::blame_basic_regex_invalid_intervals_match_stock_git_failure	stock_git_oracle_test	docs/cli/matrices/blame_v2_47.tsv:154	safe to skip unless parser/error behavior changes	escaped interval with minimum greater than maximum exits 128 with stock invalid-repetition-count diagnostic instead of a custom unsupported-line-range fatal diagnostic
matrix:5e4a635c92dea1f0	invalid-input parity	exact_invalid_input_variant	branch	--recurse-submodules	recurse_branch	missing submodule.propagateBranches config	linear history on main	local	all	behavior matrix	tools/git-schema-parser-oracle-smoke.sh::branch_recurse_submodules_requires_config	real_tool_trace	docs/cli/matrices/branch_v2_47.tsv:34	safe to skip unless parser/error behavior changes	recurse-submodules without submodule.propagateBranches exits 128 with stock fatal diagnostic and leaves refs/config unchanged
matrix:d70954bd7520d6f6	invalid-input parity	exact_invalid_input_variant	branch	--copy	feature copydst	duplicate copy target	linear history with existing copy target	local	all	behavior matrix	tools/git-schema-parser-oracle-smoke.sh::branch_copy_duplicate_long	real_tool_trace	docs/cli/matrices/branch_v2_47.tsv:55	safe to skip unless parser/error behavior changes	duplicate copy target failure matches stock exit, stdout/stderr, refs and config
matrix:ec52d166f890e879	invalid-input parity	exact_invalid_input_variant	branch	--contains	missing	<none>	missing revision	local	all	behavior matrix	git_refs_compat::branch_contains_merged_and_no_merged_match_stock_git	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:75	safe to skip unless parser/error behavior changes	missing contains revision failure matches stock Git primary diagnostic
matrix:298e1fa12e84564f	invalid-input parity	exact_invalid_input_variant	branch	--merged	missing	<none>	missing revision	local	all	behavior matrix	git_refs_compat::branch_contains_merged_and_no_merged_match_stock_git	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:76	safe to skip unless parser/error behavior changes	missing merged revision failure matches stock Git primary diagnostic
matrix:43d93960a3899288	invalid-input parity	exact_invalid_input_variant	branch	--no-merged	missing	<none>	missing revision	local	all	behavior matrix	git_refs_compat::branch_contains_merged_and_no_merged_match_stock_git	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:77	safe to skip unless parser/error behavior changes	missing no-merged revision failure matches stock Git primary diagnostic
matrix:eca60d74ce181904	invalid-input parity	exact_invalid_input_variant	branch	--rebase-merges	<empty>	unknown option	linear history on main	local	all	behavior matrix	tools/git-branch-schema-oracle-smoke.sh::branch_invalid_rebase_merges	real_tool_trace	docs/cli/matrices/branch_v2_47.tsv:78	safe to skip unless parser/error behavior changes	rejects unknown rebase-merges option with stock exit 129, empty stdout, exact usage stderr and unchanged status/index
matrix:85bfb420b919c07f	invalid-input parity	exact_invalid_input_variant	branch	-b	<empty>	unknown switch	linear history on main	local	all	behavior matrix	tools/git-branch-schema-oracle-smoke.sh::branch_invalid_short_b	real_tool_trace	docs/cli/matrices/branch_v2_47.tsv:79	safe to skip unless parser/error behavior changes	rejects unknown short b switch with stock exit 129, empty stdout, exact usage stderr and unchanged status/index
matrix:313922977f4278aa	invalid-input parity	exact_invalid_input_variant	branch	--set-upstream-to	missing	<none>	missing upstream ref	local	all	behavior matrix	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:80	safe to skip unless parser/error behavior changes	missing upstream failure shape matches stock Git
matrix:4546d1954587cbb1	invalid-input parity	exact_invalid_input_variant	branch	--set-upstream	feature HEAD	deprecated set upstream spelling	linear history with feature branch	local	all	behavior matrix	tools/git-branch-schema-oracle-smoke.sh::branch_invalid_set_upstream	real_tool_trace	docs/cli/matrices/branch_v2_47.tsv:81	safe to skip unless parser/error behavior changes	rejects deprecated set-upstream option with stock exit 128, empty stdout, exact fatal stderr and unchanged status/index
matrix:9be1a28a8c3be130	invalid-input parity	exact_invalid_input_variant	branch	--set-upstream-to	origin/missing	<none>	missing remote-tracking ref	local	all	behavior matrix	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:85	safe to skip unless parser/error behavior changes	missing remote upstream failure shape matches stock Git
matrix:fd35e646e46206a5	invalid-input parity	exact_invalid_input_variant	branch	--unset-upstream	<empty>	<none>	branch without upstream	local	all	behavior matrix	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:86	safe to skip unless parser/error behavior changes	unset-upstream without upstream failure matches stock Git
matrix:342686dfa227aa08	invalid-input parity	exact_invalid_input_variant	branch	--unset-upstream	missingbranch	<none>	missing branch	local	all	behavior matrix	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:87	safe to skip unless parser/error behavior changes	unset-upstream missing branch failure matches stock Git
matrix:885a0badcb620e43	invalid-input parity	exact_invalid_input_variant	branch	-d	<missing args>	<none>	branch delete usage error	local	all	behavior matrix	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:88	safe to skip unless parser/error behavior changes	delete without branch operand failure matches stock Git
matrix:6989c83dfd95d30a	invalid-input parity	exact_invalid_input_variant	branch	-d	main	missing	mixed existing and missing branch	local	all	behavior matrix	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:89	safe to skip unless parser/error behavior changes	delete with missing branch failure matches stock Git
matrix:7e1479b25b84cf64	invalid-input parity	exact_invalid_input_variant	branch	-m	missing new	<none>	missing source branch	local	all	behavior matrix	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:90	safe to skip unless parser/error behavior changes	move missing source failure matches stock Git
matrix:70ef1f456b19a8c0	invalid-input parity	exact_invalid_input_variant	branch	-M	missing new	<none>	missing source branch	local	all	behavior matrix	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:91	safe to skip unless parser/error behavior changes	forced move missing source failure matches stock Git
matrix:286106934904a637	invalid-input parity	exact_invalid_input_variant	branch	-m	main bad..name	<none>	invalid branch name	local	all	behavior matrix	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:92	safe to skip unless parser/error behavior changes	move to invalid branch name failure matches stock Git
matrix:b73cd39e6917f015	invalid-input parity	exact_invalid_input_variant	branch	-c	main main	<none>	duplicate copy target	local	all	behavior matrix	git_cli_failure_compat::invalid_option_combinations_match_stock_git_failures	stock_git_oracle_test	docs/cli/matrices/branch_v2_47.tsv:93	safe to skip unless parser/error behavior changes	copy to existing branch failure matches stock Git
matrix:e4674065adea45d5	invalid-input parity	exact_invalid_input_variant	bundle	--version	1	--quiet create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:36	safe to skip unless parser/error behavior changes	unsupported version 1 stays a stock fatal even when combined with quiet
matrix:81ff0089694bd46b	invalid-input parity	exact_invalid_input_variant	bundle	--quiet	<empty>	--version=1 create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:37	safe to skip unless parser/error behavior changes	quiet before unsupported version 1 keeps the same stock fatal
matrix:3276ff8c766a0df7	invalid-input parity	exact_invalid_input_variant	bundle	-q	<empty>	--version=1 create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:38	safe to skip unless parser/error behavior changes	short quiet alias keeps the same stock fatal for unsupported version 1
matrix:a9ee12b4f9d11dca	invalid-input parity	exact_invalid_input_variant	bundle	--version	1	-q create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:39	safe to skip unless parser/error behavior changes	unsupported version 1 before short quiet alias keeps the same stock fatal
matrix:f07493b67326b7c7	invalid-input parity	exact_invalid_input_variant	bundle	--version	1	--no-quiet create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:40	safe to skip unless parser/error behavior changes	unsupported version 1 keeps the same stock fatal when composed with no-quiet
matrix:209d85ae8b4f893e	invalid-input parity	exact_invalid_input_variant	bundle	--no-quiet	<empty>	--version=1 create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:41	safe to skip unless parser/error behavior changes	no-quiet before unsupported version 1 keeps the same stock fatal
matrix:1490f69603937762	invalid-input parity	exact_invalid_input_variant	bundle	--version	foo	--quiet create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:42	safe to skip unless parser/error behavior changes	non-numeric version parser failure stays identical when combined with quiet
matrix:e9bf0aae54476642	invalid-input parity	exact_invalid_input_variant	bundle	--quiet	<empty>	--version=foo create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:43	safe to skip unless parser/error behavior changes	quiet before non-numeric version keeps the same stock parser failure
matrix:42f8d411f5fb9111	invalid-input parity	exact_invalid_input_variant	bundle	-q	<empty>	--version=foo create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:44	safe to skip unless parser/error behavior changes	short quiet alias keeps the same non-numeric version parser failure
matrix:68de11853b6ae72d	invalid-input parity	exact_invalid_input_variant	bundle	--version	foo	-q create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:45	safe to skip unless parser/error behavior changes	non-numeric version before short quiet alias keeps the same stock parser failure
matrix:e8bac726c2c970e4	invalid-input parity	exact_invalid_input_variant	bundle	--version	<empty>	--quiet create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:46	safe to skip unless parser/error behavior changes	empty version parser failure stays identical when composed with quiet
matrix:9951501b37592e2f	invalid-input parity	exact_invalid_input_variant	bundle	--quiet	<empty>	--version= create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:47	safe to skip unless parser/error behavior changes	quiet before empty version keeps the same stock parser failure
matrix:c2dba841f0b474bc	invalid-input parity	exact_invalid_input_variant	bundle	-q	<empty>	--version= create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:48	safe to skip unless parser/error behavior changes	short quiet alias keeps the same empty version parser failure
matrix:fd4500b6b922ca4b	invalid-input parity	exact_invalid_input_variant	bundle	--version	<empty>	-q create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:49	safe to skip unless parser/error behavior changes	empty version before short quiet alias keeps the same stock parser failure
matrix:8bc7da48b336be0d	invalid-input parity	exact_invalid_input_variant	bundle	--version	1	create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:68	safe to skip unless parser/error behavior changes	stock Git rejects unsupported numeric bundle version 1 with exit 128 and no bundle side effect
matrix:8c16b13616e9ce6e	invalid-input parity	exact_invalid_input_variant	bundle	--version	4	create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:69	safe to skip unless parser/error behavior changes	stock Git rejects unsupported numeric bundle version 4 with exit 128 and no bundle side effect
matrix:2cbf4e0d59a2459f	invalid-input parity	exact_invalid_input_variant	bundle	--version	1k	create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:70	safe to skip unless parser/error behavior changes	stock Git accepts k/m/g integer suffix parsing, then rejects expanded bundle version 1024 with exit 128
matrix:798e7359aad7fee4	invalid-input parity	exact_invalid_input_variant	bundle	--version	foo	create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:71	safe to skip unless parser/error behavior changes	stock Git rejects non-numeric bundle version values with option parser stderr and exit 129
matrix:755af6683337e89a	invalid-input parity	exact_invalid_input_variant	bundle	--version	<empty>	create HEAD	committed repo	local	all	behavior matrix	git_pack_integrity_compat::bundle_create_version_values_match_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:72	safe to skip unless parser/error behavior changes	stock Git rejects empty bundle version values with numerical-value parser stderr and exit 129
matrix:fc5d4064f2ae4528	invalid-input parity	exact_invalid_input_variant	bundle	<bundle path>	unsupported bundle format	verify	invalid bundle file	local	all	behavior matrix	git_pack_integrity_compat::bundle_subcommands_reject_unsupported_bundle_format_like_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:73	safe to skip unless parser/error behavior changes	stock Git rejects files that do not start with a v2 or v3 bundle header with exit 1
matrix:b09f15d6206b7540	invalid-input parity	exact_invalid_input_variant	bundle	<bundle path>	unsupported bundle format	list-heads	invalid bundle file	local	all	behavior matrix	git_pack_integrity_compat::bundle_subcommands_reject_unsupported_bundle_format_like_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:74	safe to skip unless parser/error behavior changes	stock Git rejects files that do not start with a v2 or v3 bundle header with exit 1
matrix:e3606b5fda4541a6	invalid-input parity	exact_invalid_input_variant	bundle	<bundle path>	unsupported bundle format	unbundle	invalid bundle file	local	all	behavior matrix	git_pack_integrity_compat::bundle_subcommands_reject_unsupported_bundle_format_like_stock_git	stock_git_oracle_test	docs/cli/matrices/bundle_v2_47.tsv:75	safe to skip unless parser/error behavior changes	stock Git rejects files that do not start with a v2 or v3 bundle header with exit 1 and no pack side effects
matrix:594a638e79020174	invalid-input parity	exact_invalid_input_variant	cat-file	--batch	%(bad)	custom format unknown atom	local repository	local	all	behavior matrix	git_cat_file_invalid_compat::cat_file_batch_unknown_atom_matches_stock_git	stock_git_oracle_test	docs/cli/matrices/cat_file_v2_47.tsv:2	safe to skip unless parser/error behavior changes	unknown batch format atom exits 128 with stock fatal bad-format diagnostic instead of a custom unsupported-atom fatal diagnostic
matrix:8fc1e316b476c61e	invalid-input parity	exact_invalid_input_variant	cat-file	--filter	bad:name	--batch object filtering	local repository	local	all	behavior matrix	git_object_plumbing_compat::cat_file_unknown_filter_names_match_stock_git	stock_git_oracle_test	docs/cli/matrices/cat_file_v2_47.tsv:3	safe to skip unless parser/error behavior changes	unknown colon-style object filter names exit 128 with stock fatal invalid-filter diagnostic instead of the known-unsupported-filter usage path
matrix:a3b14272541dac5b	invalid-input parity	exact_invalid_input_variant	cat-file	--filter	bad=name	--batch object filtering	local repository	local	all	behavior matrix	git_object_plumbing_compat::cat_file_unknown_filter_names_match_stock_git	stock_git_oracle_test	docs/cli/matrices/cat_file_v2_47.tsv:4	safe to skip unless parser/error behavior changes	unknown equals-style object filter names exit 128 with stock fatal invalid-filter diagnostic instead of the known-unsupported-filter usage path
matrix:4acd4f6c061adbeb	invalid-input parity	exact_invalid_input_variant	cat-file	--filter	tree:1	--batch object filtering	local repository	local	all	behavior matrix	git_object_plumbing_compat::cat_file_known_unsupported_filters_match_stock_git	stock_git_oracle_test	docs/cli/matrices/cat_file_v2_47.tsv:5	safe to skip unless parser/error behavior changes	known unsupported tree-depth object filter exits 129 with stock usage diagnostic
matrix:68e9cc4502fdf4fa	invalid-input parity	exact_invalid_input_variant	cat-file	--filter	sparse:oid=deadbeef	--batch object filtering	local repository	local	all	behavior matrix	git_object_plumbing_compat::cat_file_known_unsupported_filters_match_stock_git	stock_git_oracle_test	docs/cli/matrices/cat_file_v2_47.tsv:6	safe to skip unless parser/error behavior changes	known unsupported sparse-oid object filter exits 129 with stock usage diagnostic
matrix:f2c45550dcd384e9	invalid-input parity	exact_invalid_input_variant	cat-file	--filter	combine:blob:none+tree:1	--batch object filtering	local repository	local	all	behavior matrix	git_object_plumbing_compat::cat_file_known_unsupported_filters_match_stock_git	stock_git_oracle_test	docs/cli/matrices/cat_file_v2_47.tsv:7	safe to skip unless parser/error behavior changes	known unsupported combined object filter exits 129 with stock usage diagnostic
matrix:acb2471c16822f29	invalid-input parity	exact_invalid_input_variant	cat-file	--filter	sparse:path=foo	--batch object filtering	local repository	local	all	behavior matrix	git_object_plumbing_compat::cat_file_sparse_path_filter_matches_stock_git	stock_git_oracle_test	docs/cli/matrices/cat_file_v2_47.tsv:8	safe to skip unless parser/error behavior changes	dropped sparse:path object filter exits 128 with stock fatal support-dropped diagnostic
matrix:6dcad975df731e47	invalid-input parity	exact_invalid_input_variant	cat-file	-t	<object>	corrupt loose object type	local repository with invalid loose object	local	all	behavior matrix	git_cat_file_corrupt_object_compat::cat_file_rejects_unsupported_loose_object_type_like_stock_git	stock_git_oracle_test	docs/cli/matrices/cat_file_v2_47.tsv:9	safe to skip unless parser/error behavior changes	corrupt loose object with unsupported type name exits with stock diagnostics instead of exposing a custom unsupported-object-type guard
matrix:38ccb0c6af5fb61d	invalid-input parity	exact_invalid_input_variant	check-ignore	<none>	<empty>	missing path arguments	invalid invocation	local	all	behavior matrix	git_check_ignore_compat::check_ignore_matches_stock_git_for_upstream_t0008_cli_contract	stock_git_oracle_test	docs/cli/matrices/check_ignore_v2_47.tsv:15	safe to skip unless parser/error behavior changes	exits with stock usage diagnostics when no path or --stdin is provided
matrix:ea4e05576b113757	invalid-input parity	exact_invalid_input_variant	check-ignore	-q	<empty>	missing path arguments	invalid invocation	local	all	behavior matrix	git_check_ignore_compat::check_ignore_matches_stock_git_for_upstream_t0008_cli_contract	stock_git_oracle_test	docs/cli/matrices/check_ignore_v2_47.tsv:16	safe to skip unless parser/error behavior changes	quiet mode without path or --stdin exits with stock usage diagnostics
matrix:093225d8dea1af4d	invalid-input parity	exact_invalid_input_variant	check-ignore	-q	<empty>	-v conflict	invalid option combination	local	all	behavior matrix	git_check_ignore_compat::check_ignore_matches_stock_git_for_upstream_t0008_cli_contract	stock_git_oracle_test	docs/cli/matrices/check_ignore_v2_47.tsv:17	safe to skip unless parser/error behavior changes	quiet and verbose modes conflict and exit with stock diagnostics
matrix:f40c423789d75a1c	invalid-input parity	exact_invalid_input_variant	check-ignore	-q	<empty>	repeated -q -v conflict	invalid option combination	local	all	behavior matrix	git_check_ignore_compat::check_ignore_matches_stock_git_for_upstream_t0008_cli_contract	stock_git_oracle_test	docs/cli/matrices/check_ignore_v2_47.tsv:18	safe to skip unless parser/error behavior changes	repeated quiet and verbose modes still conflict with stock diagnostics
matrix:5b6a255e4fb90df4	invalid-input parity	exact_invalid_input_variant	check-ignore	--quiet	<empty>	multiple paths	invalid option combination	local	all	behavior matrix	git_check_ignore_compat::check_ignore_matches_stock_git_for_upstream_t0008_cli_contract	stock_git_oracle_test	docs/cli/matrices/check_ignore_v2_47.tsv:19	safe to skip unless parser/error behavior changes	quiet mode with multiple path arguments exits with stock diagnostics
matrix:fc644089c1b031dd	invalid-input parity	exact_invalid_input_variant	check-ignore	--quiet	<empty>	--verbose conflict and multiple paths	invalid option combination	local	all	behavior matrix	git_check_ignore_compat::check_ignore_matches_stock_git_for_upstream_t0008_cli_contract	stock_git_oracle_test	docs/cli/matrices/check_ignore_v2_47.tsv:20	safe to skip unless parser/error behavior changes	quiet and verbose conflict with multiple path arguments exits with stock diagnostics
matrix:c89c8a5a762926f2	invalid-input parity	exact_invalid_input_variant	check-ignore	<none>	<empty>	separator without paths	invalid invocation	local	all	behavior matrix	git_check_ignore_compat::check_ignore_matches_stock_git_for_upstream_t0008_cli_contract	stock_git_oracle_test	docs/cli/matrices/check_ignore_v2_47.tsv:21	safe to skip unless parser/error behavior changes	path separator without paths exits with stock usage diagnostics
